experiment,process_create,process_term,reg_create_key,reg_write,file_create,image_load,reg_delete_key,net_connect,reg_delete_value,year,label,test
E1241,1.0,2.0,0.0,0.0,9.0,36.0,0.0,0.0,0.0,2017.0,malicious,True
E1242,1.0,0.0,0.0,0.0,19.0,68.0,0.0,0.0,0.0,2024.0,benign,True
E1243,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2020.0,benign,False
E1244,1.0,2.0,0.0,1.0,1.0,49.0,0.0,0.0,0.0,2023.0,benign,False
E1245,1.0,2.0,0.0,0.0,3.0,47.0,0.0,0.0,0.0,2024.0,benign,True
E1246,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2023.0,benign,False
E1247,0.0,1.0,7.0,1.0,44.0,85.0,0.0,0.0,2.0,2020.0,malicious,False
E1248,1.0,0.0,5.0,8.0,3166.0,97.0,0.0,1381.0,0.0,2017.0,malicious,True
E1249,0.0,0.0,8.0,8.0,453.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E125,1.0,2.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,2024.0,malicious,True
E1250,446.0,372.0,1.0,0.0,2133.0,8493.0,0.0,0.0,0.0,2017.0,malicious,True
E1251,0.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,2017.0,malicious,True
E1252,0.0,0.0,8.0,8.0,420.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E1253,180.0,133.0,171.0,171.0,2425.0,9774.0,0.0,0.0,0.0,2017.0,malicious,True
E1254,1.0,2.0,1.0,1.0,1.0,40.0,0.0,0.0,0.0,2017.0,malicious,False
E1255,0.0,0.0,8.0,8.0,433.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E1256,0.0,0.0,0.0,0.0,7.0,25.0,0.0,0.0,0.0,2019.0,benign,False
E1257,0.0,1.0,0.0,0.0,16.0,47.0,0.0,0.0,0.0,2024.0,benign,True
E1258,2.0,3.0,5.0,8.0,72.0,150.0,0.0,0.0,1.0,2023.0,benign,False
E1259,9.0,5.0,149.0,39.0,226.0,572.0,0.0,11.0,3.0,2021.0,malicious,False
E126,2.0,0.0,5.0,7.0,105.0,188.0,0.0,150.0,0.0,2017.0,malicious,True
E1260,1.0,2.0,111.0,0.0,51.0,94.0,0.0,3.0,0.0,2021.0,malicious,False
E1261,2.0,2.0,2.0,1.0,21.0,85.0,0.0,1040.0,0.0,2017.0,malicious,True
E1262,44.0,39.0,17.0,21.0,536.0,860.0,0.0,14.0,0.0,2017.0,malicious,True
E1263,1.0,2.0,111.0,0.0,4044.0,108.0,0.0,3.0,0.0,2017.0,malicious,False
E1264,1.0,2.0,111.0,0.0,50.0,100.0,0.0,3.0,0.0,2017.0,malicious,True
E1265,110.0,108.0,139.0,139.0,1500.0,5994.0,0.0,0.0,0.0,2017.0,malicious,True
E1266,1.0,2.0,115.0,20.0,70.0,113.0,1.0,3.0,0.0,2017.0,malicious,True
E1267,1.0,2.0,0.0,0.0,15.0,56.0,0.0,0.0,0.0,2024.0,benign,True
E1268,1.0,2.0,111.0,0.0,56.0,103.0,0.0,3.0,0.0,2020.0,malicious,False
E1269,1.0,2.0,0.0,0.0,4.0,63.0,0.0,0.0,0.0,2021.0,benign,False
E127,0.0,0.0,8.0,8.0,455.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E1270,0.0,1.0,5.0,9.0,27.0,58.0,0.0,4.0,0.0,2017.0,malicious,True
E1271,0.0,0.0,4.0,1.0,756.0,46.0,0.0,24.0,0.0,2017.0,malicious,True
E1272,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2024.0,benign,True
E1273,1.0,2.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,2017.0,benign,False
E1274,19.0,15.0,9.0,13.0,524.0,436.0,0.0,20.0,0.0,2017.0,malicious,True
E1275,0.0,1.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,2021.0,benign,False
E1276,24.0,17.0,204.0,126.0,1609.0,1431.0,2.0,38.0,2.0,2021.0,benign,False
E1277,0.0,1.0,0.0,0.0,18.0,47.0,0.0,0.0,0.0,2021.0,benign,False
E1278,1.0,1.0,0.0,0.0,79.0,120.0,0.0,3.0,0.0,2023.0,benign,False
E1279,26.0,25.0,17.0,21.0,154.0,729.0,0.0,0.0,5.0,2017.0,malicious,True
E128,45.0,34.0,11.0,15.0,539.0,894.0,0.0,18.0,0.0,2017.0,malicious,True
E1280,1.0,2.0,0.0,0.0,12.0,65.0,0.0,0.0,0.0,2018.0,benign,False
E1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E1282,1.0,2.0,0.0,0.0,6.0,47.0,0.0,0.0,0.0,2021.0,malicious,False
E1283,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E1284,0.0,1.0,4.0,7.0,22.0,61.0,0.0,1.0,0.0,2017.0,malicious,True
E1285,3.0,3.0,0.0,0.0,9.0,115.0,0.0,0.0,0.0,2017.0,malicious,False
E1286,0.0,0.0,8.0,8.0,440.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E1287,1.0,1.0,0.0,0.0,56.0,102.0,0.0,3.0,0.0,2017.0,malicious,True
E1288,1.0,2.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,2021.0,malicious,False
E1289,1.0,2.0,0.0,0.0,7.0,35.0,0.0,0.0,0.0,2024.0,benign,True
E129,0.0,1.0,0.0,0.0,6.0,32.0,0.0,0.0,0.0,2021.0,benign,False
E1290,1.0,2.0,0.0,0.0,4.0,42.0,0.0,0.0,0.0,2021.0,benign,False
E1291,1.0,2.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,2020.0,malicious,False
E1292,2.0,1.0,2.0,1.0,60.0,130.0,0.0,1.0,0.0,2020.0,benign,False
E1293,2.0,1.0,3.0,4.0,68.0,147.0,0.0,3.0,0.0,2017.0,malicious,False
E1294,0.0,0.0,8.0,8.0,439.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E1295,1.0,2.0,0.0,0.0,11.0,61.0,0.0,0.0,0.0,2023.0,benign,False
E1296,0.0,0.0,4.0,1.0,753.0,46.0,0.0,24.0,0.0,2017.0,malicious,True
E1297,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2019.0,benign,False
E1298,297.0,210.0,0.0,0.0,1423.0,5662.0,0.0,0.0,0.0,2017.0,malicious,False
E1299,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E13,1.0,2.0,118.0,25.0,62.0,108.0,2.0,3.0,0.0,2017.0,malicious,True
E130,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1300,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1301,1.0,2.0,0.0,0.0,2.0,44.0,0.0,0.0,0.0,2022.0,benign,False
E1302,1.0,2.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,2017.0,malicious,True
E1303,2.0,3.0,0.0,0.0,4.0,55.0,0.0,0.0,0.0,2024.0,benign,False
E1304,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1305,7.0,7.0,0.0,0.0,63.0,224.0,0.0,0.0,0.0,2017.0,malicious,False
E1306,0.0,1.0,1.0,0.0,22.0,61.0,0.0,0.0,0.0,2022.0,malicious,False
E1307,1.0,1.0,0.0,1.0,69.0,59.0,0.0,0.0,0.0,2017.0,malicious,False
E1308,1.0,2.0,0.0,0.0,3.0,47.0,0.0,0.0,0.0,2023.0,benign,False
E1309,0.0,1.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,2023.0,benign,False
E131,0.0,0.0,4.0,1.0,669.0,46.0,0.0,26.0,0.0,2017.0,malicious,True
E1310,0.0,0.0,8.0,8.0,447.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E1311,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,2020.0,malicious,False
E1312,0.0,0.0,3.0,3.0,17.0,54.0,0.0,6.0,0.0,2024.0,malicious,True
E1313,1.0,2.0,111.0,0.0,79.0,112.0,0.0,3.0,0.0,2017.0,malicious,True
E1314,1.0,2.0,227.0,9.0,251.0,206.0,0.0,7.0,2.0,2021.0,benign,False
E1315,1.0,2.0,111.0,0.0,62.0,109.0,0.0,3.0,0.0,2022.0,benign,False
E1316,1.0,2.0,0.0,0.0,8.0,50.0,0.0,0.0,0.0,2023.0,benign,False
E1317,1.0,2.0,115.0,21.0,5076.0,108.0,1.0,3.0,0.0,2017.0,malicious,True
E1318,7.0,8.0,1.0,1.0,65.0,224.0,0.0,0.0,0.0,2017.0,malicious,False
E1319,11.0,4.0,137.0,28.0,756.0,747.0,0.0,32.0,6.0,2017.0,malicious,True
E132,3.0,4.0,0.0,0.0,9.0,115.0,0.0,0.0,0.0,2017.0,malicious,True
E1320,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1321,1.0,0.0,0.0,0.0,28.0,76.0,0.0,0.0,0.0,2021.0,benign,False
E1322,0.0,0.0,0.0,0.0,23.0,44.0,0.0,0.0,0.0,2017.0,benign,False
E1323,1.0,2.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,2024.0,benign,False
E1324,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E1325,0.0,0.0,0.0,0.0,34.0,58.0,0.0,0.0,0.0,2024.0,benign,True
E1326,1.0,2.0,111.0,0.0,61.0,111.0,0.0,3.0,0.0,2022.0,malicious,False
E1327,1.0,1.0,1.0,4.0,45.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E1328,1.0,2.0,118.0,25.0,59.0,107.0,2.0,3.0,0.0,2017.0,benign,False
E1329,2.0,0.0,114.0,6.0,118.0,175.0,0.0,1.0,0.0,2020.0,benign,False
E133,4.0,5.0,16.0,0.0,116.0,225.0,0.0,0.0,0.0,2023.0,malicious,False
E1330,0.0,0.0,0.0,0.0,8719.0,27.0,0.0,0.0,0.0,2017.0,malicious,True
E1331,2.0,2.0,111.0,0.0,84.0,146.0,0.0,3.0,0.0,2017.0,malicious,True
E1332,18.0,9.0,12.0,7.0,81.0,379.0,0.0,20.0,0.0,2017.0,malicious,True
E1333,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1334,1.0,1.0,1.0,4.0,31.0,82.0,0.0,1.0,0.0,2017.0,malicious,False
E1335,4.0,5.0,113.0,5.0,105.0,205.0,0.0,3.0,0.0,2017.0,malicious,True
E1336,0.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E1337,1.0,0.0,0.0,0.0,30.0,67.0,0.0,0.0,0.0,2021.0,malicious,False
E1338,0.0,1.0,5.0,9.0,28.0,58.0,0.0,4.0,0.0,2017.0,malicious,False
E1339,0.0,0.0,10.0,10.0,455.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E134,1.0,2.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,2017.0,malicious,True
E1340,1.0,1.0,0.0,0.0,31.0,82.0,0.0,1.0,0.0,2017.0,malicious,False
E1341,18.0,15.0,9.0,13.0,524.0,417.0,0.0,22.0,0.0,2017.0,malicious,False
E1342,0.0,0.0,8.0,8.0,447.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E1343,0.0,1.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,2021.0,benign,False
E1344,5.0,4.0,9.0,4.0,86.0,207.0,0.0,104.0,0.0,2017.0,malicious,False
E1345,12.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2017.0,malicious,True
E1346,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1347,1.0,2.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,2021.0,benign,False
E1348,1.0,1.0,3.0,1.0,9.0,44.0,0.0,49.0,0.0,2017.0,malicious,True
E1349,0.0,0.0,0.0,0.0,7.0,40.0,0.0,0.0,0.0,2021.0,malicious,False
E135,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2023.0,malicious,False
E1350,62.0,29.0,24.0,26.0,603.0,1300.0,0.0,7.0,1.0,2017.0,malicious,True
E1351,1.0,2.0,0.0,0.0,17.0,49.0,0.0,0.0,0.0,2024.0,benign,True
E1352,1.0,1.0,0.0,0.0,56.0,107.0,0.0,3.0,0.0,2023.0,malicious,False
E1353,0.0,1.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,2024.0,benign,True
E1354,0.0,0.0,10.0,10.0,461.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E1355,2.0,0.0,114.0,6.0,117.0,174.0,0.0,1.0,0.0,2023.0,benign,False
E1356,0.0,1.0,0.0,0.0,11.0,49.0,0.0,0.0,0.0,2024.0,benign,False
E1357,0.0,0.0,8.0,8.0,461.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E1358,5.0,4.0,3.0,10.0,66.0,245.0,0.0,0.0,0.0,2017.0,malicious,False
E1359,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2023.0,benign,False
E136,1.0,1.0,0.0,0.0,29.0,72.0,0.0,0.0,0.0,2017.0,malicious,False
E1360,0.0,1.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,2024.0,benign,True
E1361,0.0,0.0,0.0,0.0,17.0,44.0,0.0,0.0,0.0,2024.0,benign,True
E1362,5.0,5.0,4.0,5.0,5973.0,160.0,0.0,15.0,0.0,2021.0,malicious,False
E1363,0.0,1.0,3.0,4.0,29.0,58.0,0.0,4.0,0.0,2017.0,malicious,False
E1364,3.0,2.0,114.0,11.0,57.0,167.0,0.0,3.0,0.0,2017.0,malicious,False
E1365,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,0.0,2017.0,benign,False
E1366,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,2022.0,malicious,False
E1367,0.0,1.0,2.0,0.0,36.0,46.0,0.0,0.0,0.0,2017.0,malicious,True
E1368,0.0,0.0,0.0,3.0,46.0,77.0,0.0,0.0,0.0,2017.0,benign,False
E1369,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E137,0.0,1.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,2023.0,benign,False
E1370,1.0,0.0,0.0,0.0,16.0,52.0,0.0,0.0,0.0,2023.0,benign,False
E1371,1.0,0.0,1.0,1.0,29.0,77.0,0.0,0.0,0.0,2017.0,malicious,True
E1372,1.0,2.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,2021.0,benign,False
E1373,1.0,2.0,0.0,0.0,3.0,45.0,0.0,0.0,0.0,2024.0,benign,True
E1374,0.0,1.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,2022.0,malicious,False
E1375,0.0,0.0,10.0,10.0,458.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E1376,184.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E1377,0.0,0.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,2017.0,benign,False
E1378,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E1379,0.0,0.0,1.0,0.0,65.0,64.0,0.0,1.0,0.0,2021.0,benign,False
E138,1.0,1.0,0.0,0.0,34.0,81.0,0.0,0.0,0.0,2017.0,malicious,True
E1380,1.0,2.0,0.0,0.0,3.0,50.0,0.0,0.0,0.0,2023.0,benign,False
E1381,0.0,0.0,8.0,8.0,440.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E1382,0.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,2017.0,malicious,True
E1383,1.0,2.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,2024.0,benign,True
E1384,0.0,0.0,10.0,10.0,443.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E1385,1.0,0.0,1.0,0.0,2.0,54.0,0.0,0.0,0.0,2022.0,benign,False
E1386,1.0,2.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,2020.0,malicious,False
E1387,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1388,0.0,1.0,0.0,0.0,14.0,43.0,0.0,0.0,0.0,2017.0,malicious,True
E1389,71.0,63.0,23.0,27.0,554.0,1338.0,0.0,15.0,0.0,2017.0,malicious,False
E139,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2020.0,benign,False
E1390,0.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,2017.0,malicious,True
E1391,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1392,0.0,0.0,10.0,10.0,431.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E1393,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E1394,0.0,1.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E1395,0.0,0.0,8.0,8.0,444.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E1396,191.0,167.0,0.0,0.0,916.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E1397,0.0,0.0,0.0,0.0,44.0,50.0,0.0,0.0,0.0,2022.0,benign,False
E1398,0.0,1.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,2017.0,malicious,True
E1399,0.0,1.0,0.0,0.0,13.0,44.0,0.0,0.0,0.0,2017.0,malicious,True
E14,1.0,2.0,115.0,0.0,34.0,115.0,0.0,3.0,1.0,2024.0,benign,False
E140,0.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,2020.0,benign,False
E1400,1.0,2.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,2024.0,benign,False
E1401,0.0,1.0,2.0,3.0,26.0,57.0,0.0,38.0,0.0,2021.0,malicious,False
E1402,1.0,0.0,1.0,2.0,155.0,113.0,0.0,0.0,0.0,2023.0,benign,False
E1403,3.0,1.0,126.0,25.0,301.0,248.0,0.0,18.0,0.0,2024.0,benign,True
E1404,0.0,1.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,2017.0,malicious,False
E1405,1.0,2.0,111.0,0.0,52.0,96.0,0.0,3.0,0.0,2017.0,malicious,True
E1406,1.0,1.0,0.0,0.0,70.0,59.0,0.0,0.0,0.0,2017.0,malicious,False
E1407,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E1408,0.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,2017.0,malicious,False
E1409,1.0,2.0,111.0,0.0,60.0,112.0,0.0,3.0,0.0,2017.0,malicious,True
E141,0.0,0.0,1.0,16.0,0.0,22.0,0.0,0.0,0.0,2024.0,benign,True
E1410,7.0,3.0,23.0,40.0,9270.0,399.0,1.0,0.0,1.0,2017.0,malicious,False
E1411,0.0,1.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,2023.0,benign,False
E1412,0.0,1.0,0.0,0.0,17.0,44.0,0.0,0.0,0.0,2017.0,malicious,True
E1413,1.0,1.0,1.0,1.0,47.0,108.0,0.0,0.0,0.0,2017.0,malicious,False
E1414,1.0,2.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,2024.0,malicious,True
E1415,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1416,1.0,2.0,33.0,68.0,52.0,180.0,2.0,3.0,35.0,2024.0,benign,False
E1417,18.0,1.0,6.0,0.0,311.0,668.0,0.0,29674.0,0.0,2022.0,malicious,False
E1418,1.0,1.0,0.0,1.0,69.0,59.0,0.0,0.0,0.0,2017.0,malicious,False
E1419,0.0,0.0,2.0,0.0,756.0,46.0,0.0,24.0,0.0,2017.0,malicious,True
E142,1.0,1.0,0.0,0.0,75.0,59.0,0.0,0.0,0.0,2017.0,malicious,False
E1420,158.0,134.0,0.0,0.0,757.0,3021.0,0.0,0.0,0.0,2017.0,malicious,True
E1421,0.0,1.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,2024.0,benign,True
E1422,3.0,1.0,2.0,4.0,1027.0,125.0,0.0,2.0,0.0,2017.0,malicious,False
E1423,4.0,4.0,5.0,10.0,417.0,129.0,1.0,5.0,0.0,2017.0,malicious,False
E1424,1.0,2.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,2023.0,benign,False
E1425,1.0,1.0,2.0,5.0,55.0,88.0,0.0,0.0,0.0,2017.0,malicious,True
E1426,0.0,1.0,3.0,7.0,28.0,58.0,0.0,5.0,0.0,2017.0,malicious,True
E1427,1.0,2.0,118.0,25.0,2249.0,108.0,2.0,3.0,0.0,2017.0,malicious,True
E1428,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1429,2.0,3.0,1.0,4.0,29.0,86.0,0.0,1.0,0.0,2022.0,malicious,False
E143,1.0,2.0,0.0,0.0,108.0,50.0,0.0,0.0,0.0,2024.0,benign,False
E1430,0.0,1.0,0.0,0.0,13.0,40.0,0.0,0.0,0.0,2023.0,benign,False
E1431,1.0,2.0,111.0,0.0,60.0,108.0,0.0,3.0,0.0,2017.0,malicious,True
E1432,169.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E1433,1.0,2.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,2024.0,benign,True
E1434,0.0,0.0,0.0,0.0,20.0,33.0,0.0,0.0,0.0,2024.0,benign,True
E1435,1.0,1.0,0.0,1.0,70.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E1436,1.0,0.0,4.0,8.0,2627.0,97.0,0.0,1371.0,0.0,2017.0,malicious,True
E1437,0.0,1.0,0.0,0.0,8.0,41.0,0.0,0.0,0.0,2017.0,malicious,True
E1438,1.0,2.0,113.0,4.0,79.0,117.0,0.0,5.0,0.0,2024.0,benign,True
E1439,141.0,141.0,99.0,104.0,2435.0,11360.0,0.0,0.0,0.0,2017.0,malicious,True
E144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E1440,0.0,1.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,2023.0,benign,False
E1441,2.0,2.0,5.0,11.0,69.0,104.0,0.0,3.0,2.0,2017.0,malicious,False
E1442,1.0,1.0,0.0,0.0,60.0,102.0,0.0,3.0,0.0,2017.0,malicious,False
E1443,0.0,0.0,4.0,8.0,52.0,91.0,0.0,6.0,0.0,2022.0,malicious,False
E1444,0.0,0.0,0.0,0.0,11.0,23.0,0.0,0.0,0.0,2017.0,malicious,False
E1445,0.0,1.0,0.0,0.0,2.0,34.0,0.0,0.0,0.0,2023.0,benign,False
E1446,1.0,1.0,0.0,0.0,6.0,38.0,0.0,0.0,0.0,2017.0,malicious,True
E1447,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1448,0.0,1.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,2022.0,benign,False
E1449,1.0,2.0,111.0,0.0,54.0,96.0,0.0,3.0,0.0,2017.0,malicious,False
E145,3.0,3.0,6.0,4.0,492.0,123.0,0.0,5.0,0.0,2017.0,malicious,False
E1450,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E1451,2.0,2.0,8.0,1.0,98.0,131.0,0.0,5.0,0.0,2017.0,malicious,True
E1452,0.0,1.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,2021.0,benign,False
E1453,0.0,0.0,0.0,0.0,7.0,28.0,0.0,0.0,0.0,2023.0,benign,False
E1454,1.0,2.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,2021.0,benign,False
E1455,1.0,2.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,2024.0,benign,False
E1456,0.0,0.0,0.0,0.0,10.0,27.0,0.0,0.0,0.0,2022.0,benign,False
E1457,0.0,0.0,0.0,0.0,17.0,44.0,0.0,0.0,0.0,2023.0,benign,False
E1458,7.0,8.0,25.0,36.0,63.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E1459,0.0,1.0,4.0,8.0,19.0,52.0,0.0,2.0,0.0,2020.0,malicious,False
E146,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E1460,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2023.0,benign,False
E1461,0.0,1.0,1.0,5.0,7.0,46.0,0.0,0.0,0.0,2017.0,malicious,False
E1462,0.0,1.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,2022.0,benign,False
E1463,0.0,1.0,0.0,0.0,11.0,34.0,0.0,0.0,0.0,2017.0,malicious,True
E1464,1.0,2.0,11.0,13.0,4.0,36.0,11.0,0.0,0.0,2024.0,benign,True
E1465,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E1466,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,True
E1467,7.0,8.0,4.0,6.0,88.0,239.0,0.0,0.0,0.0,2017.0,malicious,True
E1468,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E1469,1.0,0.0,0.0,0.0,49.0,92.0,0.0,0.0,0.0,2024.0,benign,True
E147,1.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,2022.0,benign,False
E1470,1.0,2.0,0.0,0.0,7.0,49.0,0.0,0.0,0.0,2023.0,benign,False
E1471,1.0,2.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,2024.0,benign,True
E1472,35.0,31.0,14.0,18.0,536.0,699.0,0.0,10.0,0.0,2017.0,malicious,False
E1473,1.0,2.0,111.0,0.0,62.0,106.0,0.0,3.0,0.0,2022.0,malicious,False
E1474,0.0,0.0,8.0,8.0,466.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E1475,0.0,1.0,3.0,7.0,36.0,58.0,0.0,4.0,0.0,2017.0,malicious,False
E1476,0.0,0.0,0.0,0.0,158.0,29.0,0.0,0.0,0.0,2024.0,benign,False
E1477,1.0,2.0,0.0,0.0,9.0,36.0,0.0,0.0,0.0,2017.0,benign,False
E1478,1.0,2.0,6.0,0.0,1.0,39.0,0.0,0.0,0.0,2024.0,benign,False
E1479,0.0,0.0,0.0,0.0,22.0,45.0,0.0,0.0,0.0,2021.0,benign,False
E148,0.0,1.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,2021.0,benign,False
E1480,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2023.0,malicious,False
E1481,0.0,1.0,6.0,0.0,46.0,85.0,0.0,0.0,2.0,2020.0,malicious,False
E1482,0.0,0.0,1.0,0.0,821.0,46.0,0.0,25.0,0.0,2017.0,malicious,True
E1483,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E1484,0.0,1.0,9.0,2844.0,23.0,67.0,0.0,0.0,1.0,2017.0,malicious,True
E1485,1.0,2.0,111.0,0.0,53.0,102.0,0.0,3.0,0.0,2017.0,malicious,False
E1486,1.0,1.0,1.0,4.0,47.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E1487,0.0,1.0,5.0,9.0,29.0,58.0,0.0,4.0,0.0,2017.0,malicious,True
E1488,1.0,2.0,0.0,0.0,9.0,36.0,0.0,0.0,0.0,2021.0,malicious,False
E1489,0.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,2023.0,benign,False
